"HHID","PID","h4q2","h4q3","h4q4","h4q5","h4q6","h4q7","h4q8","h4q9","h4q10","h4q11","h4q12","h4q13","h4q14","h4q15a","h4q15b","h4q15c","h4q15d","h4q15e","h4q15f","h4q15g","h4q16","h4q17","h4q18","h2q1"
"4103002901","410300290104",2,"410300290102",4,3,,,,14,15,1,1,5,60,33000,0,17000,0,,0,50000,1,1,3,
"4103002901","410300290103",2,"410300290102",4,3,,,,40,40,2,1,4,50,250000,0,20000,0,,0,270000,2,,3,
"4103002901","410300290106",,"-777",,,,,,,,,,,,,,,,,,,,,,
"4103002901","410300290102",1,,4,2,,16,3,,,,,,,,,,,,,,,,,
"4103002901","410300290108",2,"410300290101",1,1,10,,,,,,,,,,,,,,,,,,,
"4103002901","410300290101",2,"410300290102",4,2,,17,3,,,,,,,,,,,,,,,,,
"4103002901","410300290105",2,"410300290101",4,3,,,,12,13,1,1,3,40,39000,0,16000,0,,0,55000,1,1,3,
"4103002901","410300290107",2,"410300290101",1,3,,,,1,10,4,1,2,25,8000,4500,3000,0,,2500,18000,2,,3,
"4103002902","410300290206",2,"410300290201",4,3,,,,12,13,1,1,3,45,33000,7000,24000,0,,0,64000,1,1,3,
"4103002902","410300290205",2,"410300290201",4,3,,,,13,14,1,1,3,45,63000,0,26000,0,,0,89000,1,1,3,
"4103002902","410300290208",2,"410300290201",1,1,10,,,,,,,,,,,,,,,,,,,
"4103002902","410300290204",2,"410300290201",4,2,,14,12,,,,,,,,,,,,,,,,,
"4103002902","410300290201",1,,1,1,8,,,,,,,,,,,,,,,,,,,
"4103002903","410300290305",2,"410300290302",4,3,,,,16,40,2,1,3,40,200000,0,20000,0,,15000,235000,2,,3,
"4103002903","410300290301",1,,4,2,,32,3,,,,,,,,,,,,,,,,,
"4103002903","410300290308",2,"410300290302",1,3,,,,1,10,2,1,2,30,45000,0,6000,0,,5000,56000,2,,3,
"4103002903","410300290306",2,"410300290302",4,3,,,,13,14,1,1,3,30,24000,0,24000,0,,0,48000,1,1,3,
"4103002903","410300290302",1,,4,2,,17,12,,,,,,,,,,,,,,,,,
"4103002903","410300290309",2,"410300290302",1,1,10,,,,,,,,,,,,,,,,,,,
"4103002903","410300290307",2,"410300290302",1,3,,,,11,12,2,1,2,30,105000,0,24000,0,,6000,135000,2,,3,
"4103002904","410300290401",2,"410300290402",4,2,,31,3,,,,,,,,,,,,,,,,,
"4103002904","410300290404",2,"410300290402",1,1,10,,,,,,,,,,,,,,,,,,,
"4103002904","410300290403",2,"410300290402",1,3,,,,1,10,2,1,4,60,150000,8000,12000,0,,0,170000,2,,2,
"4103002904","410300290402",1,,4,2,,33,3,,,,,,,,,,,,,,,,,
"4103002905","410300290504",1,,4,3,,,,16,30,2,3,,,250000,15000,40000,0,0,0,305000,2,,,
"4103002905","410300290501",1,,4,2,,13,6,,,,,,,,,,,,,,,,,
"410300290503","4103002905030",1,,4,2,,17,3,,,,,,,,,,,,,,,,,
"410300290503","41030029050302",1,,4,2,,17,3,,,,,,,,,,,,,,,,,
"4103002906","410300290601",1,,1,1,8,,,,,,,,,,,,,,,,,,,
"4103002906","410300290603",2,"410300290601",4,2,,17,3,,,,,,,,,,,,,,,,,
"4103002906","410300290605",2,"410300290601",1,1,10,,,,,,,,,,,,,,,,,,,
"4103002906","410300290604",2,"410300290601",1,1,10,,,,,,,,,,,,,,,,,,,
"4103002906","410300290607",1,,4,3,,,,14,15,1,1,2,120,42300,0,20000,0,,0,62300,1,1,3,
"4103002906","410300290602",2,"410300290601",4,2,,22,6,,,,,,,,,,,,,,,,,
"4103002907","410300290701",2,"410300290706",4,2,,32,3,,,,,,,,,,,,,,,,,
"4103002907","410300290717",2,"410300290706",4,3,,,,12,13,1,1,3,30,60000,10000,5000,0,,3000,78000,1,1,3,
"4103002907","410300290708",1,,4,3,,,,30,31,1,1,,,291000,15000,30000,0,,0,336000,1,1,1,
"4103002907","410300290710",1,,1,2,,14,3,,,,,,,,,,,,,,,,,
"4103002907","410300290702",2,"410300290706",4,2,,17,3,,,,,,,,,,,,,,,,,
"4103002907","410300290707",1,,4,3,,,,30,31,1,1,,,291000,20000,28000,0,,0,339000,1,1,1,
"4103002907","410300290714",2,"410300290706",4,2,,31,3,,,,,,,,,,,,,,,,,
"4103002907","410300290709",2,"410300290706",4,3,,,,12,13,1,1,,,90000,0,19000,0,,3000,112000,1,1,3,
"4103002907","410300290705",2,"410300290706",4,3,,,,34,35,1,2,,,900000,25000,70000,50000,0,70000,1115000,1,1,,
"4103002907","410300290706",1,,4,3,,,,32,33,1,2,,,660000,0,50000,28000,0,80000,818000,1,1,,
"4103002908","410300290803",1,,4,3,,,,16,30,1,2,,,486000,22000,18200,0,0,60000,586200,1,1,,
"4103002908","410300290801",1,,4,2,,13,9,,,,,,,,,,,,,,,,,
"4103002908","410300290804",1,,4,3,,,,15,16,1,1,2,30,43000,0,17500,0,,0,60500,1,1,3,
"4103002908","410300290805",2,"410300290801",1,1,10,,,,,,,,,,,,,,,,,,,
"4103002909","410300290903",1,,4,2,,14,11,,,,,,,,,,,,,,,,,
"4103002909","410300290901",2,"410300290902",1,1,8,,,,,,,,,,,,,,,,,,,
"4103002909","410300290902",1,,1,2,,12,9,,,,,,,,,,,,,,,,,
"4103002909","410300290904",2,"410300290902",4,3,,,,14,15,1,1,1,10,35400,8500,13500,0,,0,57400,1,1,3,
"4103002909","410300290906",1,,4,2,,36,3,,,,,,,,,,,,,,,,,
"4103002909","410300290905",2,"410300290902",1,3,,,,1,10,2,2,,,0,0,0,0,0,0,,2,,,
"4103002910","410300291004",2,"410300291001",4,3,,,,30,31,1,2,,,450000,50000,75000,60000,0,150000,785000,1,1,,
"4103002910","410300291001",1,,4,2,,32,3,,,,,,,,,,,,,,,,,
"4103002910","410300291008",2,"410300291001",1,3,,,,1,10,2,1,5,30,135000,15000,30000,0,,0,180000,2,,3,
"4103002910","410300291002",2,"410300291001",4,2,,17,3,,,,,,,,,,,,,,,,,
"4103002910","410300291007",2,"410300291001",4,3,,,,11,12,1,1,3,30,30000,15000,45000,0,,0,90000,2,,3,
"4103002910","410300291010",2,"410300291001",1,3,,,,1,1,2,1,5,30,75000,10000,30000,0,,0,115000,2,,3,
"4103002910","410300291006",2,"410300291001",4,3,,,,14,15,2,1,4,30,360000,20000,60000,0,,0,440000,2,,2,
"4103002910","410300291005",2,"410300291001",4,3,,,,16,30,1,3,6,30,600000,25000,90000,0,0,0,715000,1,1,,
"4103003802","410300380207",2,"410300380202",4,3,,,,12,13,2,1,2,20,189000,20000,8000,0,,0,217000,2,,3,
"4103003802","410300380202",1,,2,2,,14,9,,,,,,,,,,,,,,,,,
"4103003802","410300380205",2,"410300380202",4,3,,,,30,31,2,2,,,780000,33000,30000,30000,0,28000,901000,2,,,
"4103003802","410300380201",2,"410300380202",4,2,,17,6,,,,,,,,,,,,,,,,,
"4103003802","410300380204",2,"410300380202",4,3,,,,40,40,1,1,6,60,500000,18000,35000,0,,30000,583000,2,,2,
"4103003802","410300380206",2,"410300380202",4,3,,,,15,16,2,1,2,20,200000,0,10000,0,,0,210000,2,,3,
"4103003802","410300380208",2,"410300380202",1,1,10,,,,,,,,,,,,,,,,,,,
"4103003803","410300380303",2,"410300380301",4,3,,,,16,30,1,2,,,180000,15000,30000,20000,0,30000,275000,1,1,,
"4103003803","410300380307",2,"410300380301",4,3,,,,12,13,1,1,1,10,45000,0,15000,0,,6000,66000,1,1,3,
"4103003803","410300380304",2,"410300380301",4,3,,,,12,13,1,1,1,10,45000,0,15000,0,,6000,66000,1,1,3,
"4103003803","410300380302",1,,4,2,,17,3,,,,,,,,,,,,,,,,,
"4103003803","410300380301",1,,4,2,,17,3,,,,,,,,,,,,,,,,,
"4103003803","410300380305",2,"410300380301",1,3,,,,1,1,1,1,1,10,15000,0,4000,0,,2000,21000,1,1,3,
"4103003805","410300380508",2,"410300380501",4,2,,14,9,,,,,,,,,,,,,,,,,
"4103003805","410300380503",2,"410300380501",4,3,,,,13,13,1,3,,,81000,16000,27000,0,0,0,124000,1,1,,
"4103003805","410300380504",2,"410300380501",4,3,,,,11,11,1,3,,,69000,15000,15000,0,0,0,99000,1,1,,
"4103003805","410300380505",2,"410300380501",1,3,,,,1,10,1,1,1,30,32000,0,6000,0,,0,38000,1,1,3,
"4103003805","410300380502",2,"410300380501",4,2,,41,1,,,,,,,,,,,,,,,,,
"4103003805","410300380501",1,,4,2,,51,1,,,,,,,,,,,,,,,,,
"4103003806","410300380605",2,"410300380602",1,3,,,,1,10,1,1,1,20,24000,5000,3000,0,,0,32000,2,,3,
"4103003806","410300380602",1,,4,2,,41,3,,,,,,,,,,,,,,,,,
"4103003806","410300380606",2,"410300380602",4,3,,,,10,11,1,1,1,20,39000,0,12000,0,,0,51000,1,1,3,
"4103003806","410300380601",1,,4,2,,41,10,,,,,,,,,,,,,,,,,
"4103003807","410300380702",1,,1,1,8,,,,,,,,,,,,,,,,,,,
"4103003807","410300380705",1,,4,2,,41,1,,,,,,,,,,,,,,,,,
"4103003807","410300380704",2,"410300380701",1,3,,,,1,10,1,1,3,30,75000,18000,16000,0,,0,109000,1,1,3,
"4103003807","410300380703",2,"410300380701",4,3,,,,13,14,1,1,3,30,105000,20000,24000,0,,0,149000,1,1,3,
"4103003807","410300380701",1,,4,2,,41,3,,,,,,,,,,,,,,,,,
"4103003808","410300380801",1,,4,2,,31,3,,,,,,,,,,,,,,,,,
"4103003808","410300380803",2,"410300380801",1,3,10,,,1,1,2,1,,,21000,0,10550,0,,0,31550,2,,3,
"4103003808","410300380802",2,"410300380801",4,2,,17,3,,,,,,,,,,,,,,,,,
"410300380804","41030038080402",1,,4,2,,14,3,,,,,,,,,,,,,,,,,
"410300380804","41030038080405",2,"41030038080402",4,3,,,,15,16,1,2,,,240000,10000,18000,0,0,42000,310000,2,,,
"410300380804","4103003808040",2,"41030038080402",4,3,,,,12,13,1,3,,,60000,10000,18000,0,0,3000,91000,1,1,,
"410300380804","41030038080401",2,"41030038080402",1,1,8,,,,,,,,,,,,,,,,,,,
"410300380804","41030038080404",2,"41030038080402",4,2,,15,10,,,,,,,,,,,,,,,,,
"4103003809","410300380903",1,,4,3,,,,16,30,2,1,6,90,390000,20000,37500,0,,0,447500,2,,2,
"4103003809","410300380901",1,,1,1,8,,,,,,,,,,,,,,,,,,,
"4103003809","410300380905",2,"410300380903",1,1,10,,,,,,,,,,,,,,,,,,,
"4103003809","410300380904",2,"410300380903",1,1,10,,,,,,,,,,,,,,,,,,,
"4103003809","410300380902",2,"410300380903",2,2,,13,6,,,,,,,,,,,,,,,,,
"4103003811","410300381101",1,,1,1,8,,,,,,,,,,,,,,,,,,,
"4103003811","410300381102",1,,1,1,8,,,,,,,,,,,,,,,,,,,
"4103003812","410300381205",2,"410300381201",1,3,,,,1,10,1,1,0,5,42000,7000,8000,0,,0,57000,1,1,3,
"4103003812","410300381206",2,"410300381201",1,1,10,,,,,,,,,,,,,,,,,,,
"4103003812","410300381204",2,"410300381201",4,3,,,,14,15,1,1,0,5,54000,10000,12000,0,,0,76000,1,1,3,
"4103003812","410300381201",1,,4,2,,17,3,,,,,,,,,,,,,,,,,
"4103003812","410300381202",2,"410300381201",4,2,,16,12,,,,,,,,,,,,,,,,,
"4103003812","410300381203",2,"410300381201",4,3,,,,16,30,2,2,,,540000,30000,30000,30000,0,30000,660000,2,,,
"4111000202","411100020205",2,"411100020202",4,3,,,,34,35,1,2,,,900000,70000,50000,45000,0,250000,1315000,2,,,
"4111000202","411100020209",2,"411100020202",4,3,,,,12,33,1,2,,,900000,70000,30000,30000,0,600000,1630000,2,,,
"4111000202","411100020206",2,"411100020202",4,2,,32,3,,,,,,,,,,,,,,,,,
"4111000202","411100020201",1,,4,2,,51,1,,,,,,,,,,,,,,,,,
"4111000202","411100020208",2,"411100020202",1,3,,,,10,11,2,2,,,600000,20000,50000,10000,0,160000,840000,2,,,
"4111000202","411100020202",1,,4,2,,34,3,,,,,,,,,,,,,,,,,
"4111000202","411100020207",2,"411100020202",4,3,,,,31,32,1,2,,,1500000,50000,50000,45000,0,350000,1995000,2,,,
"4111000202","411100020204",2,"411100020202",4,3,,,,61,61,1,2,,,3000000,0,50000,80000,0,400000,3530000,2,,,
"4111000204","411100020404",1,,4,2,,36,3,,,,,,,,,,,,,,,,,
"4111000204","411100020402",2,"411100020404",4,3,,,,35,35,2,2,,,2250000,0,30000,60000,0,80000,2420000,2,,,
"4111000204","411100020401",1,,4,2,,51,3,,,,,,,,,,,,,,,,,
"4111000205","411100020502",1,,4,3,,,,50,50,1,2,,,1580000,0,400000,60000,0,180000,2220000,2,,,
"4111000205","411100020501",2,"411100020502",4,2,,41,3,,,,,,,,,,,,,,,,,
"4111000207","411100020701",1,,4,2,,34,3,,,,,,,,,,,,,,,,,
"4111000209","411100020901",1,,4,2,,16,3,,,,,,,,,,,,,,,,,
"4111000209","411100020902",2,"411100020901",4,2,,15,3,,,,,,,,,,,,,,,,,
"4111000210","411100021003",2,"411100021002",1,3,,,,11,11,2,1,,,480000,0,10000,0,,0,490000,2,,2,
"4111000210","411100021004",2,"411100021002",1,1,10,,,,,,,,,,,,,,,,,,,
"4111000210","411100021001",1,,4,2,,16,3,,,,,,,,,,,,,,,,,
"4111000210","411100021009",2,"411100021002",1,3,,,,10,11,1,1,0,8,21000,0,5000,0,,0,26000,1,1,3,
"4111000210","411100021002",1,,2,1,8,,,,,,,,,,,,,,,,,,,
"4111000210","411100021005",2,"411100021002",1,1,10,,,,,,,,,,,,,,,,,,,
"4111000210","411100021007",2,"411100021002",4,3,,,,32,33,2,2,,,960000,0,40000,60000,0,50000,1110000,2,,,
"4111000210","411100021008",2,"411100021002",1,1,5,,,,,,,,,,,,,,,,,,,
"4111000211","411100021103",2,"411100021101",4,3,,,,33,50,2,2,,,1800000,30000,50000,28000,0,200000,2108000,2,,,
"4111000211","411100021106",2,"411100021101",4,3,,,,13,14,1,1,0,15,60000,15000,15000,0,,0,90000,1,1,3,
"4111000211","411100021107",2,"411100021101",1,3,,,,1,1,2,2,,,60000,0,2500,0,0,5000,67500,2,,,
"4111000211","411100021104",2,"411100021101",4,3,,,,30,31,2,2,,,1089000,0,90000,28000,0,100000,1307000,2,,,
"4111000211","411100021101",1,,4,2,,17,3,,,,,,,,,,,,,,,,,
"4111000211","411100021105",2,"411100021101",4,3,,,,16,30,1,1,1,20,240000,20000,45000,0,,0,305000,1,1,1,
"4111000211","411100021108",2,"411100021101",1,3,,,,10,11,1,1,0,15,60000,0,40000,0,,0,100000,2,,3,
"4111000211","411100021102",2,"411100021101",4,2,,15,3,,,,,,,,,,,,,,,,,
"4113000402","411300040201",2,"411300040202",4,2,,15,3,,,,,,,,,,,,,,,,,
"4113000402","411300040202",1,,4,2,,17,9,,,,,,,,,,,,,,,,,
"4113000402","411300040205",2,"411300040202",3,3,,,,11,12,1,1,1,10,28500,8000,12000,0,,0,48500,1,1,3,
"4113000402","411300040207",2,"411300040202",1,1,10,,,,,,,,,,,,,,,,,,,
"4113000402","411300040206",2,"411300040202",1,1,10,,,,,,,,,,,,,,,,,,,
"4113000402","411300040204",2,"411300040202",4,3,,,,13,14,1,1,1,10,28500,6000,15000,0,,0,49500,1,1,3,
"4113000403","411300040302",2,"411300040301",1,1,13,,,,,,,,,,,,,,,,,,,
"4113000403","411300040303",2,"411300040301",4,3,,,,12,13,1,1,0,15,9000,0,30000,0,,0,39000,1,1,3,
"4113000403","411300040301",1,,1,1,8,,,,,,,,,,,,,,,,,,,
"4113000404","411300040405",2,"411300040402",1,1,10,,,,,,,,,,,,,,,,,,,
"4113000404","411300040402",1,,4,2,,17,3,,,,,,,,,,,,,,,,,
"4113000404","411300040403",2,"411300040402",1,3,,,,10,11,1,1,0,15,10000,0,12000,0,,0,22000,1,1,3,
"4113000404","411300040404",2,"411300040402",1,3,,,,1,10,1,1,0,15,0,0,6000,0,,0,6000,1,1,3,
"4113000404","411300040401",2,"411300040402",4,2,,17,3,,,,,,,,,,,,,,,,,
"4113000405","411300040501",1,,4,2,,17,3,,,,,,,,,,,,,,,,,
"4113000405","411300040502",2,"411300040501",4,3,,,,32,32,1,1,0,10,240000,17000,30000,0,,0,287000,1,1,2,
"4113000407","411300040702",1,,4,2,,14,3,,,,,,,,,,,,,,,,,
"4113000407","411300040701",1,,4,2,,14,3,,,,,,,,,,,,,,,,,
"4113000407","411300040705",2,"411300040701",1,3,,,,1,10,1,1,3,40,24000,8000,1500,0,,0,33500,1,1,3,
"4113000407","411300040703",2,"411300040701",4,2,,41,11,,,,,,,,,,,,,,,,,
"4113000407","411300040704",2,"411300040701",4,3,,,,13,14,2,1,,,120000,30000,15000,0,,0,165000,2,,3,
"4113000408","411300040802",1,,1,2,,12,9,,,,,,,,,,,,,,,,,
"4113000408","411300040804",2,"411300040802",1,3,,,,1,10,1,1,0,10,9500,10000,6000,0,,0,25500,1,1,3,
"4113000408","411300040801",2,"411300040802",1,2,,11,6,,,,,,,,,,,,,,,,,
"4113000410","411300041003",2,"411300041001",1,1,8,,,,,,,,,,,,,,,,,,,
"4113000410","411300041002",1,,4,2,,17,3,,,,,,,,,,,,,,,,,
"4113000410","411300041004",2,"411300041001",1,1,10,,,,,,,,,,,,,,,,,,,
"4113000410","411300041001",1,,4,2,,34,3,,,,,,,,,,,,,,,,,
"4113000410","411300041005",2,"411300041001",1,1,10,,,,,,,,,,,,,,,,,,,
"4113000410","411300041007",2,"411300041001",4,2,,51,1,,,,,,,,,,,,,,,,,
"4113000601","411300060103",2,"411300060102",1,2,,11,12,,,,,,,,,,,,,,,,,
"4113000601","411300060102",1,,1,2,,10,12,,,,,,,,,,,,,,,,,
"4113000601","411300060101",2,"411300060102",4,2,,14,9,,,,,,,,,,,,,,,,,
"411300060107","41130006010702",1,,4,2,,17,3,,,,,,,,,,,,,,,,,
"411300060107","41130006010703",2,"41130006010701",3,2,,13,10,,,,,,,,,,,,,,,,,
"411300060107","4113000601070",2,"41130006010701",4,3,,,,13,14,1,1,1,45,15000,0,9000,0,,0,24000,1,1,3,
"411300060107","41130006010701",1,,1,1,8,,,,,,,,,,,,,,,,,,,
"4113000602","411300060205",2,"411300060202",4,3,,,,15,16,1,1,3,25,30000,15000,28000,0,,0,73000,1,1,2,
"4113000602","411300060201",2,"411300060202",4,2,,15,9,,,,,,,,,,,,,,,,,
"4113000602","411300060203",2,"411300060202",4,3,,,,50,50,1,2,,,500000,0,40000,0,0,60000,600000,2,,,
"4113000602","411300060204",2,"411300060202",4,2,,41,1,,,,,,,,,,,,,,,,,
"4113000602","411300060206",2,"411300060202",1,3,,,,10,11,1,1,1,15,0,0,5000,0,,9000,14000,1,1,2,
"4113000602","411300060207",2,"411300060202",1,3,,,,10,11,1,1,1,15,0,0,5000,0,,9000,14000,1,1,2,
"4113000602","411300060202",1,,1,1,8,,,,,,,,,,,,,,,,,,,
"4113000603","411300060313",2,"411300060302",1,1,10,,,,,,,,,,,,,,,,,,,
"4113000603","411300060307",2,"411300060302",1,3,,,,10,11,1,1,0,5,9000,0,8000,0,,0,17000,1,1,3,
"4113000603","411300060308",2,"411300060302",1,1,10,,,,,,,,,,,,,,,,,,,
"4113000603","411300060301",2,"411300060302",4,2,,15,10,,,,,,,,,,,,,,,,,
"4113000603","411300060304",2,"411300060302",4,3,,,,31,32,1,2,,,240000,17000,80000,60000,0,60000,457000,1,1,,
"4113000603","411300060305",2,"411300060302",4,2,,15,11,,,,,,,,,,,,,,,,,
"4113000603","411300060303",2,"411300060302",4,2,,16,10,,,,,,,,,,,,,,,,,
"4113000603","411300060302",1,,4,2,,13,10,,,,,,,,,,,,,,,,,
"4113000603","411300060306",2,"411300060302",4,3,,,,14,14,1,1,0,5,21000,0,17000,0,,0,38000,1,1,3,
"4113000603","411300060312",2,"411300060302",1,2,,99,10,,,,,,,,,,,,,,,,,
"4113000604","411300060402",1,,4,2,,15,9,,,,,,,,,,,,,,,,,
"4113000604","411300060401",1,,4,2,,17,3,,,,,,,,,,,,,,,,,
"4113000604","411300060403",2,"411300060402",1,1,10,,,,,,,,,,,,,,,,,,,
"4113000606","411300060601",1,,1,1,8,,,,,,,,,,,,,,,,,,,
"4113000606","411300060607",2,"411300060601",1,2,,11,12,,,,,,,,,,,,,,,,,
"4113000606","411300060604",2,"411300060601",1,2,,12,10,,,,,,,,,,,,,,,,,
"4113000606","411300060602",1,,1,1,8,,,,,,,,,,,,,,,,,,,
"4113000608","411300060805",2,"411300060802",1,1,10,,,,,,,,,,,,,,,,,,,
"4113000608","411300060801",2,"411300060802",1,2,,13,6,,,,,,,,,,,,,,,,,
"4113000608","411300060803",2,"411300060802",1,3,,,,11,11,1,1,0,5,9000,0,6000,0,,0,15000,1,1,3,
"4113000608","411300060802",1,,1,2,,13,3,,,,,,,,,,,,,,,,,
"4113000608","411300060809",2,"411300060802",2,3,,,,10,10,1,1,0,5,6000,0,3500,0,,0,9500,1,1,3,
"4113000608","411300060804",2,"411300060802",1,3,,,,1,10,1,1,0,5,6000,0,3000,0,,0,9000,1,1,3,
"4113000609","411300060902",1,,1,2,,12,12,,,,,,,,,,,,,,,,,
"4113000609","411300060907",2,"411300060902",4,3,,,,14,15,1,1,1,20,0,0,20000,0,,21000,41000,1,1,3,
"4113000609","411300060905",2,"411300060902",4,3,,,,16,40,2,2,,,170000,0,28000,30000,0,20000,248000,2,,,
"4113000609","411300060909",2,"411300060902",1,1,10,,,,,,,,,,,,,,,,,,,
"4113000609","411300060906",2,"411300060902",4,3,,,,15,16,1,1,1,20,0,5000,25000,0,,30000,60000,1,1,3,
"4113000609","411300060901",2,"411300060902",4,2,,17,3,,,,,,,,,,,,,,,,,
"4113000609","411300060904",2,"411300060902",4,3,,,,14,15,1,1,1,20,0,5000,23000,0,,21000,49000,1,1,3,
"4113000609","411300060903",2,"411300060902",4,3,,,,31,32,1,2,,,300000,7000,32000,30000,0,30000,399000,1,1,,
"4113000609","411300060908",2,"411300060902",1,1,10,,,,,,,,,,,,,,,,,,,
"4113000610","411300061005",1,,4,3,,,,12,13,1,3,2,30,90000,0,3000,0,0,10000,40000,2,,,
"4113000610","411300061007",2,"411300061005",1,3,,,,1,10,1,1,2,30,6000,0,3000,0,,0,9000,1,1,3,
"4113000610","411300061004",2,"411300061005",1,3,,,,13,14,2,2,,,0,0,0,0,0,0,,1,6,,
"4113000610","411300061001",2,"411300061005",3,2,,17,12,,,,,,,,,,,,,,,,,
"4113000610","411300061003",1,,4,3,,,,15,16,2,3,2,30,360000,0,8000,0,0,30000,398000,2,,,
"4113000610","411300061006",2,"411300061005",1,3,,,,11,12,1,1,2,30,9000,0,3000,0,,0,12000,1,1,3,
"4113000702","411300070206",2,"411300070202",1,3,,,,1,10,4,1,0,25,15000,0,3000,0,,0,18000,2,,3,
"4113000702","411300070202",1,,1,1,8,,,,,,,,,,,,,,,,,,,
"4113000702","411300070205",2,"411300070202",4,3,,,,12,12,2,1,2,45,135000,0,9000,0,,0,144000,2,,2,
"4113000702","411300070201",2,"411300070202",1,1,7,,,,,,,,,,,,,,,,,,,
"4113000702","411300070204",2,"411300070202",1,2,7,11,,,,,,,,,,,,,,,,,,
"4113000702","411300070203",1,,4,2,,14,10,,,,,,,,,,,,,,,,,
"4113000703","411300070301",1,,4,2,,11,6,,,,,,,,,,,,,,,,,
"4113000703","411300070306",2,"411300070301",4,3,,,,10,11,2,2,,,240000,30000,20000,0,0,20000,310000,2,,,
"4113000703","411300070302",1,,1,2,5,11,,,,,,,,,,,,,,,,,,
"4113000703","411300070305",2,"411300070301",4,3,,,,13,14,2,2,,,340000,90000,38000,0,0,80000,548000,2,,,
"4113000705","411300070505",2,"411300070502",1,3,,,,10,10,1,1,2,55,9600,0,6000,0,,1500,17100,1,1,3,
"4113000705","411300070501",2,"411300070502",1,1,7,,,,,,,,,,,,,,,,,,,
"4113000705","411300070502",1,,4,2,,14,3,,,,,,,,,,,,,,,,,
"4113000705","411300070503",2,"411300070502",1,2,,12,12,,,,,,,,,,,,,,,,,
"4113000705","411300070504",2,"411300070502",1,1,10,,,,,,,,,,,,,,,,,,,
"4113000706","411300070605",2,"411300070601",1,3,,,,1,1,2,1,1,60,10000,9000,2000,0,,0,21000,2,,3,
"4113000706","411300070602",2,"411300070601",4,2,,14,6,,,,,,,,,,,,,,,,,
"4113000706","411300070601",1,,4,2,,15,12,,,,,,,,,,,,,,,,,
"411300070603","41130007060308",2,"41130007060302",4,2,,17,10,,,,,,,,,,,,,,,,,
"411300070603","41130007060309",2,"41130007060302",1,3,,,,1,10,2,1,2,30,150000,0,2000,0,,15000,167000,2,,2,
"411300070603","41130007060303",2,"41130007060302",4,3,,,,32,33,1,2,,,,,,,,60000,60000,2,,,
"411300070603","41130007060304",2,"41130007060302",1,3,,,,11,12,1,1,2,30,20000,5000,9000,0,,60000,94000,1,1,2,
"411300070603","41130007060302",1,,1,1,8,,,,,,,,,,,,,,,,,,,
"411300070603","4113000706030",2,"41130007060302",1,3,,,,10,11,1,1,2,30,,,,0,,,,2,,2,
"411300070603","41130007060301",2,"41130007060302",4,2,,14,9,,,,,,,,,,,,,,,,,
"411300070603","41130007060306",2,"41130007060302",4,2,,16,10,,,,,,,,,,,,,,,,,
"4113000707","411300070701",1,,1,1,11,,,,,,,,,,,,,,,,,,,
"4113000707","411300070702",2,"411300070701",4,2,,17,3,,,,,,,,,,,,,,,,,
"4113000707","411300070704",1,,4,2,,16,10,,,,,,,,,,,,,,,,,
"4113000709","411300070903",1,,1,2,,14,11,,,,,,,,,,,,,,,,,
"4113000709","411300070901",1,,4,2,,17,6,,,,,,,,,,,,,,,,,
"4113000709","411300070904",2,"411300070903",1,1,10,,,,,,,,,,,,,,,,,,,
"4113000709","411300070902",1,,1,1,8,,,,,,,,,,,,,,,,,,,
"4113000710","411300071003",2,"411300071001",4,3,,,,12,13,1,1,,,28500,0,15000,0,,0,43500,1,1,3,
"4113000710","411300071002",1,,4,3,,,,12,13,1,1,,,28500,0,15000,0,,0,43500,1,1,3,
"4113000710","411300071001",1,,1,1,11,,,,,,,,,,,,,,,,,,,
"4113000710","411300071004",2,"411300071001",4,3,,,,11,12,1,1,,,17400,0,10000,0,,0,27400,1,1,3,
"4113000710","411300071005",2,"411300071001",1,3,,,,10,11,1,1,,,14400,0,8500,0,,0,22900,1,1,3,
"4113000711","411300071101",1,,4,2,,51,1,,,,,,,,,,,,,,,,,
"4113000711","411300071102",2,"411300071101",4,2,,17,3,,,,,,,,,,,,,,,,,
"4113000901","411300090102",2,"411300090101",4,2,,16,3,,,,,,,,,,,,,,,,,
"4113000901","411300090101",1,,4,2,,17,3,,,,,,,,,,,,,,,,,
"4113000903","411300090301",1,,4,2,,16,3,,,,,,,,,,,,,,,,,
"4113000903","411300090304",2,"411300090301",1,1,10,,,,,,,,,,,,,,,,,,,
"4113000903","411300090302",2,"411300090301",4,2,,17,3,,,,,,,,,,,,,,,,,
"4113000903","411300090303",2,"411300090301",1,1,10,,,,,,,,,,,,,,,,,,,
"4113000904","411300090401",1,,4,2,,16,12,,,,,,,,,,,,,,,,,
"4113000905","411300090507",2,"411300090503",4,3,,,,12,13,1,1,1,40,15000,0,12000,0,,0,27000,1,3,3,
"4113000905","411300090504",1,,4,3,,,,11,32,1,1,1,32,204000,0,20000,0,,0,224000,1,1,2,
"4113000905","411300090505",2,"411300090503",4,3,,,,13,14,1,1,,,45000,4000,12000,0,,0,61000,1,1,3,
"4113000905","411300090502",2,"411300090503",4,2,,15,9,,,,,,,,,,,,,,,,,
"4113000905","411300090506",2,"411300090503",4,3,,,,13,14,1,1,1,40,15000,4000,10000,0,,0,29000,1,3,3,
