"year","HHID","PID","h4q1","h4q2","h4q3","h4q4","h4q5","h4q6","h4q7","h4q8","h4q9","h4q10","h4q11","h4q12","h4q13","h4q14","h4q15a","h4q15b","h4q15c","h4q15d","h4q15e","h4q15f","h4q15g","h4q16","h4q17","h4q18"
2009,"4151000210","415100021009",9,2,7,4,3,,,,14,15,1,1,1.05,30,0,10000,21000,0,0,15000,46000,1,1,
2009,"4151000210","415100021010",10,2,7,4,3,,,,13,14,1,1,1.05,30,0,10000,21000,0,0,15000,46000,1,1,
2009,"4151000210","415100021011",11,1,,4,3,,,,14,15,1,1,1.05,30,0,10000,21000,0,0,15000,46000,1,1,
2009,"4151000210","415100021013",13,2,7,4,2,,15,3,,,,,,,,,,,,,,,,
2009,"4151000212","415100021201",1,2,2,4,2,,17,3,,,,,,,,,,,,,,,,
2009,"4151000212","415100021202",2,1,,4,2,,14,12,,,,,,,,,,,,,,,,
2009,"4151000212","415100021203",3,2,2,4,3,,,,15,15,2,3,0.03,20,210000,0,15000,0,0,12500,237500,2,,3
2009,"4151000212","415100021205",5,2,2,4,2,,14,10,,,,,,,,,,,,,,,,
2009,"4153000401","415300040101",1,1,,4,2,,12,3,,,,,,,,,,,,,,,,
2009,"4153000401","415300040103",3,2,1,1,3,,,,1,10,1,1,1,20,15000,,2000,,,3000,20000,1,1,3
2009,"4153000402","415300040201",1,1,,1,1,8,,,,,,,,,,,,,,,,,,
2009,"4153000402","415300040202",2,1,,1,1,8,,,,,,,,,,,,,,,,,,
2009,"4153000402","415300040203",3,2,1,1,3,,,,11,11,1,1,0.05,20,15000,3000,3000,0,0,0,21000,2,,3
2009,"4153000402","415300040205",5,2,1,1,3,,,,11,11,1,1,0.05,20,5000,1000,1000,0,0,0,7000,2,,3
2009,"4153000403","415300040301",1,2,2,4,2,,14,3,,,,,2,3,27000,0,3000,0,0,2000,32000,1,1,3
2009,"4153000403","415300040302",2,1,,1,2,,12,3,,,,,,,,,,,,,,,,
2009,"4153000403","415300040303",3,2,2,1,3,,,,1,1,2,1,,,0,,,,,0,,,,
2009,"4153000403","415300040304",4,,,,,,,,,,,,1.05,30,165000,,30000,0,0,20000,215000,1,1,3
2009,"4153000403","415300040306",6,2,1,4,3,,,,33,34,1,1,,,0,,,,,0,,,,
2009,"4153000404","415300040401",1,1,,4,2,,15,3,,,,,,,,,,,,,,,,
2009,"4153000406","415300040601",1,1,,1,2,,11,,,,,,,,,,,,,,,,,
2009,"4153000406","415300040602",2,2,1,1,3,,,,13,13,1,1,3.02,40,0,7000,4000,0,0,0,11000,1,1,3
2009,"4153000406","415300040603",3,2,1,1,3,,,,10,10,1,1,3.02,40,0,0,1200,0,0,0,1200,1,1,3
2009,"4153000406","415300040604",4,2,1,1,3,,,,10,10,1,1,3.02,40,0,0,1200,0,0,0,1200,1,1,3
2009,"4153000407","415300040701",1,1,,4,2,,22,3,,,,,,,,,,,,,,,,
2009,"4153000407","415300040702",2,2,1,4,2,,14,12,,,,,,,,,,,,,,,,
2009,"4153000407","415300040703",3,2,1,4,2,,17,3,,,,,,,,,,,,,,,,
2009,"4153000407","415300040704",4,2,1,4,2,,31,13,,,,,,,,,,,,,,,,
2009,"4153000407","415300040705",5,2,1,4,3,,,,31,31,1,1,3.05,60,30000,12000,7000,0,0,45000,94000,1,1,2
2009,"4153000407","415300040706",6,2,1,4,3,,,,13,13,1,1,1.04,30,15000,0,3200,0,0,0,18200,1,1,3
2009,"4153000408","415300040801",1,1,,4,2,,17,3,,,,,,,,,,,,,,,,
2009,"4153000408","415300040802",2,2,1,4,2,,14,3,,,,,,,,,,,,,,,,
2009,"4153000408","415300040803",3,2,1,4,3,,,,13,14,1,1,0.05,20,15000,0,9000,0,0,3600,27600,2,,3
2009,"4153000408","415300040804",4,2,1,1,3,,,,11,12,1,1,0.05,20,15000,0,7200,0,0,3600,25800,2,,3
2009,"4153000408","415300040805",5,2,1,1,3,,,,10,11,1,1,0.05,20,15000,0,4500,0,0,3600,23100,1,1,3
2009,"4153000408","415300040806",6,2,1,1,3,,,,10,10,1,1,0.05,20,15000,0,1800,0,0,3600,20400,1,1,3
2009,"4153000409","415300040901",1,2,2,4,2,,15,3,,,,,,,,,,,,,,,,
2009,"4153000409","415300040902",2,1,,4,2,,16,3,,,,,,,,,,,,,,,,
2009,"415300040902","41530004090201",1,1,,4,2,,14,8,,,,,,,,,,,,,,,,
2009,"4153000410","415300041001",1,1,,4,2,,17,12,,,,,,,,,,,,,,,,
2009,"4153000410","415300041002",2,2,1,4,2,,16,3,,,,,,,,,,,,,,,,
2009,"4153000410","415300041003",3,2,1,4,3,,,,11,11,2,3,3.02,120,165000,17500,9000,90000,,30000,311500,2,,2
2009,"4153000410","415300041004",4,2,1,1,1,10,,,,,,,,,,,,,,,,,,
2009,"4153000602","415300060201",1,1,,4,2,,17,96,,,,,,,,,,,,,,,,
2009,"4153000605","415300060501",1,1,,4,2,,17,3,,,,,,,,,,,,,,,,
2009,"4153000605","415300060502",2,1,,1,1,8,,,,,,,,,,,,,,,,,,
2009,"4153000606","415300060601",1,1,,4,2,,17,3,,,,,,,,,,,,,,,,
2009,"4153000606","415300060602",2,1,,1,1,8,,,,,,,,,,,,,,,,,,
2009,"415300060603","41530006060302",2,1,,4,2,,16,96,,,,,,,,,,,,,,,,
2009,"415300060603","41530006060303",3,2,1,1,3,,,,1,10,1,1,1.05,20,4500,0,2000,0,0,3600,10100,1,1,3
2009,"415300060603","41530006060304",4,2,1,1,3,,,,11,12,1,1,1.05,20,4500,7000,4800,0,0,3600,19900,1,1,3
2009,"415300060603","41530006060305",5,2,1,1,3,,,,1,10,1,1,1.05,20,4500,0,2000,0,0,3600,10100,1,1,3
2009,"415300060603","41530006060306",6,2,1,1,3,,,,1,10,1,1,1.05,20,4500,0,2000,0,0,3600,10100,1,1,3
2009,"415300060604","41530006060401",1,1,,4,2,,17,3,,,,,,,,,,,,,,,,
2009,"4153000607","415300060701",1,1,,4,2,,17,3,,,,,,,,,,,,,,,,
2009,"4153000607","415300060702",2,2,1,1,1,1,,,,,,,,,,,,,,,,,,
2009,"4153000607","415300060703",3,2,1,4,3,,,,14,14,1,1,2,30,0,12000,9000,0,0,3000,24000,1,1,3
2009,"4153000607","415300060704",4,2,1,4,3,,,,11,11,1,1,1.05,25,0,8000,6000,0,0,3000,17000,1,1,3
2009,"4153000607","415300060705",5,2,1,4,3,,,,11,11,1,1,1.05,25,0,8000,6000,0,0,3000,17000,1,1,3
2009,"4153000607","415300060706",6,2,1,4,3,,,,12,12,1,1,1.05,20,0,12000,10800,0,0,3000,25800,1,1,3
2009,"4153000608","415300060801",1,2,2,4,2,,17,3,,,,,,,,,,,,,,,,
2009,"4153000608","415300060802",2,1,,1,2,,14,3,,,,,,,,,,,,,,,,
2009,"4153000608","415300060803",3,2,2,1,3,,,,13,13,1,1,0.02,35,0,7000,4500,0,0,3000,14500,1,1,3
2009,"4153000608","415300060804",4,2,2,1,1,10,,,,,,,,,,,,,,,,,,
2009,"4153000609","415300060901",1,1,,,1,8,,,,,,,,,,,,,,,,,,
2009,"4153000609","415300060902",2,2,1,4,2,,34,1,,,,,,,,,,,,,,,,
2009,"4153000609","415300060903",3,1,,4,3,,,,12,12,1,1,1.06,30,0,0,1500,0,0,3000,4500,1,1,3
2009,"4153000609","415300060904",4,1,,4,3,,,,15,15,1,1,1.06,30,0,5000,3000,0,0,2800,10800,1,1,3
2009,"4153000609","415300060905",5,2,1,4,3,,,,31,31,1,1,0.05,10,0,,,,,0,150000,2,,3
2009,"4153000610","415300061001",1,2,4,2,2,,17,96,,,,,,,,,,,,,,,,
2009,"4153000610","415300061002",2,1,,4,2,,16,96,,,,,,,,,,,,,,,,
2009,"4153000610","415300061003",3,2,2,4,3,,,,31,31,1,1,,,0,,,,,0,,,,
2009,"4153000610","415300061004",4,2,2,4,3,,,,31,31,2,2,7,150,0,9500,60000,0,0,160000,229500,1,1,2
2009,"4153000610","415300061005",5,2,2,4,3,,,,,,,,,,900000,30000,90000,66000,300000,300000,1686000,2,,2
2009,"4153000610","415300061007",7,2,2,4,3,,,,16,16,1,1,3,30,0,7000,15000,0,0,3000,25000,1,1,2
2009,"4153000610","415300061008",8,2,2,1,2,,13,3,,,,,,,,,,,,,,,,
2009,"4153000701","415300070101",1,1,,4,2,,17,,,,,,,,,,,,,,,,,
2009,"4153000701","415300070102",2,2,1,4,3,,,,14,13,1,1,1,30,0,5250,0,0,0,6000,11250,1,1,3
2009,"4153000701","415300070103",3,2,1,1,1,10,,,,,,,,,,,,,,,,,,
2009,"4153000702","415300070201",1,1,,1,1,1,,,,,,,,,,,,,,,,,,
2009,"4153000703","415300070301",1,2,2,4,2,,34,3,,,,,,,,,,,,,,,,
2009,"4153000703","415300070302",2,1,,4,2,,17,3,,,,,,,,,,,,,,,,
2009,"4153000703","415300070303",3,2,6,4,3,,,,31,32,1,1,1,10,0,0,45000,0,0,111000,156000,1,1,2
2009,"4153000703","415300070304",4,2,6,4,3,,,,30,31,1,1,1,10,0,0,45000,0,0,111000,156000,1,1,2
2009,"4153000703","415300070305",5,2,6,4,3,,,,30,31,2,2,,,960000,,,,,0,1200000,2,,
2009,"4153000703","415300070306",6,1,,4,3,,,,16,30,1,1,1,10,0,,45000,,,111000,156000,1,1,2
2009,"4153000703","415300070307",7,2,6,4,3,,,,14,15,1,1,3,40,0,4000,15000,,,13500,32500,1,1,2
2009,"4153000703","415300070308",8,2,6,4,3,,,,12,13,1,1,3,40,0,4000,11250,,,7200,22450,1,1,2
2009,"4153000703","415300070309",9,2,6,4,3,,,,12,13,1,1,3,40,0,4000,11250,,,7200,22450,1,1,2
2009,"4153000703","415300070311",11,2,6,1,2,,12,11,,,,,,,,,,,,,,,,
2009,"4153000704","415300070401",1,1,,1,1,5,,,,,,,,,,,,,,,,,,
2009,"4153000704","415300070402",2,1,,1,1,9,,,,,,,,,,,,,,,,,,
2009,"4153000704","415300070403",3,2,2,4,2,,15,1,,,,,,,,,,,,,,,,
2009,"4153000704","415300070404",4,2,2,4,3,,,,12,12,1,1,1.06,25,0,0,4400,0,0,7000,11400,1,,3
2009,"4153000704","415300070405",5,2,2,1,1,10,,,,,,,,,,,,,,,,,,
2009,"4153000704","415300070406",6,2,2,1,1,10,,,,,,,,,,,,,,,,,,
2009,"4153000705","415300070501",1,1,,4,2,,33,3,,,,,,,,,,,,,,,,
2009,"4153000705","415300070502",2,2,1,4,2,,16,3,,,,,,,,,,,,,,,,
2009,"4153000706","415300070601",1,1,,4,2,,17,11,,,,,,,,,,,,,,,,
2009,"4153000706","415300070602",2,2,1,4,3,,,,36,60,1,3,,,0,,,,,0,,,,
2009,"4153000706","415300070603",3,2,1,4,3,,,,35,35,1,2,,,0,,150000,0,0,200000,350000,1,1,
2009,"415300070603","41530007060302",2,1,,4,2,,15,3,,,,,,,,,,,,,,,,
2009,"4153000706","415300070604",4,1,,4,3,,,,33,33,1,3,2.04,30,240000,0,38000,0,0,90000,368000,1,1,2
2009,"4153000706","415300070605",5,1,,4,3,,,,33,33,1,3,,,0,,40000,0,345000,105000,490000,1,1,2
2009,"4153000706","415300070606",6,1,,1,3,,,,14,14,1,1,4.08,90,15000,0,18000,0,0,24000,57000,1,1,3
2009,"4153000708","415300070801",1,2,2,4,2,,32,3,,,,,,,,,,,,,,,,
2009,"4153000708","415300070802",2,1,,4,2,,15,5,,,,,,,,,,,,,,,,
2009,"4153000708","415300070803",3,2,2,1,3,,,,11,12,1,1,2,30,0,5200,7500,0,0,0,12700,1,1,3
2009,"4153000708","415300070804",4,2,2,1,1,10,,,,,,,,,,,,,,,,,,
2009,"4153000708","415300070807",7,2,2,4,3,,,,31,32,1,3,0.05,10,108000,21500,54000,0,0,120000,303500,1,1,2
2009,"4153000709","415300070901",1,2,2,1,1,1,,,,,,,,,,,,,,,,,,
2009,"4153000709","415300070902",2,1,,1,1,1,,,,,,,,,,,,,,,,,,
2009,"4153000709","415300070903",3,2,2,4,3,,,,16,16,1,1,1,40,0,4000,8000,0,0,0,12000,1,1,3
2009,"4153000709","415300070904",4,2,2,1,3,,,,12,12,1,1,1,40,0,4000,6000,0,0,0,10000,1,1,3
2009,"4153000709","415300070905",5,2,2,1,1,1,,,,,,,,,,,,,,,,,,
2009,"415300070907","41530007090701",1,2,2,4,2,,14,12,,,,,,,,,,,,,,,,
2009,"4153000709","415300070908",8,2,2,1,1,1,,,,,,,,,,,,,,,,,,
2009,"4153000709","415300070909",9,2,2,1,1,1,,,,,,,,,,,,,,,,,,
2009,"4153000710","415300071001",1,1,,4,2,,17,13,,,,,,,,,,,,,,,,
2009,"4153000710","415300071004",4,2,1,4,3,,,,35,50,2,1,0.05,5,410000,90000,36000,0,0,174000,710000,2,,2
2009,"4153000710","415300071005",5,2,1,4,3,,,,16,30,2,1,0.03,90,4800,10000,21000,0,0,21500,57300,1,1,3
2009,"4153000710","415300071006",6,2,1,4,3,,,,30,31,2,1,0.05,5,222000,20000,36000,0,0,174000,452000,2,,2
2009,"4153000710","415300071007",7,2,1,4,2,,31,10,,,,,,,,,,,,,,,,
2009,"4153000710","415300071008",8,2,1,4,3,,,,15,16,1,1,1.05,30,4800,0,30000,0,0,21500,56300,1,1,3
2009,"4153000710","415300071009",9,2,1,1,3,,,,10,11,2,1,1.05,30,0,7000,1000,0,0,0,8000,1,1,3
2009,"4153000710","415300071010",10,2,1,1,1,10,,,,,,,,,,,,,,,,,,
2009,"4153000710","415300071014",14,2,1,4,2,,14,3,,,,,,,,,,,,,,,,
2009,"4153000710","415300071015",15,2,1,1,2,,14,9,,,,,,,,,,,,,,,,
2009,"4153000710","415300071017",17,2,1,4,3,,,,11,12,1,1,1.05,30,0,0,30000,0,0,13500,43500,1,1,2
2009,"4153000710","415300071019",19,2,1,4,3,,,,31,32,2,1,0.5,5,222000,0,36000,,,174000,432000,2,,2
2009,"4153000901","415300090101",1,1,,4,2,,15,3,,,,,,,,,,,,,,,,
2009,"4153000901","415300090102",2,2,1,4,2,,34,3,,,,,,,,,,,,,,,,
2009,"4153000901","415300090103",3,2,1,4,2,,15,3,,,,,,,,,,,,,,,,
2009,"4153000901","415300090104",4,2,1,4,2,,14,3,,,,,,,,,,,,,,,,
2009,"4153000901","415300090105",5,1,,4,2,,17,3,,,,,,,,,,,,,,,,
2009,"4153000902","415300090202",2,1,,1,1,8,,,,,,,,,,,,,,,,,,
2009,"4153000902","415300090203",3,2,2,4,2,,36,3,,,,,,,,,,,,,,,,
2009,"4153000902","415300090204",4,2,2,4,3,,,,32,32,1,1,2,60,0,15000,60000,0,0,0,63000,,,
2009,"4153000902","415300090205",5,2,2,1,2,,13,10,,,,,,,,,,,,,,,,
2009,"4153000903","415300090301",1,1,,4,2,,16,3,,,,,,,,,,,,,,,,
2009,"4153000903","415300090302",2,2,1,2,2,,12,9,,,,,,,,,,,,,,,,
2009,"4153000903","415300090303",3,2,1,4,3,,,,34,34,1,3,,,420000,60000,60000,0,220000,70000,830000,2,,2
2009,"4153000903","415300090304",4,2,1,4,3,,,,17,30,2,3,,,540000,30000,48000,0,,0,618000,2,,2
2009,"4153000903","415300090305",5,2,1,4,3,,,,15,15,1,1,3.02,40,0,0,9000,0,0,600,9600,1,1,3
2009,"4153000903","415300090306",6,2,1,4,3,,,,13,13,1,1,3.02,45,0,0,9000,0,0,600,9600,1,1,3
2009,"4153000903","415300090307",7,2,1,4,3,,,,13,13,1,1,3.02,60,0,0,9000,0,0,600,9600,1,1,3
2009,"4153000903","415300090308",8,2,1,2,3,,,,12,12,1,1,3.02,60,0,0,3000,0,0,600,3600,1,1,3
2009,"4153000903","415300090309",9,2,1,1,1,10,,,,,,,,,,,,,,,,,,
2009,"4153000904","415300090401",1,1,,4,2,,12,3,,,,,,,,,,,,,,,,
2009,"4153000904","415300090402",2,1,,1,2,,11,3,,,,,,,,,,,,,,,,
2009,"4153000905","415300090501",1,1,,4,2,,15,3,,,,,,,,,,,,,,,,
2009,"4153000905","415300090502",2,2,1,,1,96,,,,,,,,,,,,,,,,,,
2009,"4153000906","415300090601",1,2,2,4,2,,14,10,,,,,,,,,,,,,,,,
2009,"4153000906","415300090602",2,1,,4,2,,15,3,,,,,,,,,,,,,,,,
2009,"4153000906","415300090603",3,2,2,4,3,,,,31,32,1,2,,,720000,20000,30000,42000,,30000,842000,2,,
2009,"4153000906","415300090604",4,2,2,4,3,,,,15,16,2,1,2,60,129000,15000,21000,0,0,0,165000,2,,
2009,"4153000906","415300090605",5,2,2,4,3,,,,14,15,2,1,2,60,129000,0,21000,0,0,0,150000,2,,2
2009,"4153000906","415300090606",6,2,2,1,3,,,,11,12,2,1,2,60,129000,0,18000,0,0,0,147000,2,,
2009,"4153000906","415300090607",7,2,2,1,3,,,,1,10,2,1,2,60,129000,0,12000,0,0,0,141000,2,,
2009,"4153000906","415300090609",9,2,2,1,1,7,,,,,,,,,,,,,,,,,,
2009,"4153000906","415300090611",11,2,2,1,2,,13,11,,,,,,,,,,,,,,,,
2009,"4153000907","415300090701",1,1,,4,2,,17,3,,,,,,,,,,,,,,,,
2009,"4153000907","415300090702",2,2,1,1,1,3,,,,,,,,,,,,,,,,,,
2009,"4153000908","415300090801",1,1,,1,1,7,,,,,,,,,,,,,,,,,,
2009,"4153000909","415300090901",1,1,,4,2,,17,9,,,,,,,,,,,,,,,,
2009,"4153000909","415300090902",2,2,1,4,2,,14,5,,,,,,,,,,,,,,,,
2009,"4153000909","415300090903",3,2,1,4,3,,,,31,32,1,1,2,30,120000,20000,20000,0,0,17500,177500,2,,2
2009,"4153000909","415300090904",4,2,1,4,3,,,,30,31,1,1,2,30,0,20000,15000,0,0,17500,172500,1,1,2
2009,"4153000909","415300090905",5,2,1,4,3,,,,14,15,1,1,2,30,3000,10000,9000,0,0,3000,25000,1,1,3
2009,"4153000909","415300090906",6,2,1,4,3,,,,13,14,1,1,2,30,0,10000,9000,0,0,3000,22000,1,1,3
2009,"4153000909","415300090907",7,2,1,1,3,,,,11,12,1,1,2,30,0,10000,5000,0,0,3000,18000,1,1,3
2009,"4153000909","415300090908",8,2,1,1,3,,,,10,11,1,1,2,30,0,10000,5000,0,0,3000,18000,1,1,3
2009,"4153000909","415300090909",9,2,1,1,1,10,,,,,,,,,,,,,,,,,,
2009,"4163000701","416300070101",1,1,,1,1,1,,,,,,,,,,,,,,,,,,
2009,"4163000701","416300070102",2,2,1,1,1,1,,,,,,,,,,,,,,,,,,
2009,"4163000701","416300070103",3,2,1,4,3,,,,12,12,1,1,4.08,120,9000,4000,4000,0,0,1500,18500,1,1,3
2009,"4163000701","416300070104",4,2,1,1,3,,,,10,10,1,1,4.08,130,1500,4000,250,0,0,0,5750,1,1,3
2009,"4163000702","416300070201",1,1,,1,2,,11,12,,,,,,,,,,,,,,,,
2009,"4163000702","416300070202",2,2,1,1,1,1,,,,,,,,,,,,,,,,,,
2009,"4163000702","416300070203",3,2,1,4,3,,,,14,14,2,1,0.08,10,7500,7500,4350,0,0,3500,22850,2,,3
2009,"4163000702","416300070204",4,2,1,4,3,,,,13,13,2,1,0.08,10,7500,5500,2800,0,0,3500,19300,2,,3
2009,"4163000702","416300070205",5,2,1,4,3,,,,12,12,2,1,0.08,15,7500,7000,1200,0,0,1400,17100,2,,3
2009,"4163000702","416300070206",6,2,1,1,3,,,,10,10,2,1,0.08,20,2500,3000,500,0,0,0,6000,2,,3
2009,"4163000703","416300070301",1,1,,4,2,,16,3,,,,,,,,,,,,,,,,
2009,"4163000703","416300070302",2,2,1,1,2,,12,5,,,,,,,,,,,,,,,,
2009,"4163000703","416300070303",3,2,1,4,3,,,,11,11,1,1,3.02,60,0,6500,3000,0,0,3000,12500,1,1,3
2009,"4163000705","416300070501",1,1,,1,2,,12,3,,,,,,,,,,,,,,,,
2009,"4163000705","416300070502",2,1,,1,1,,,,,,,,,,,,,,,,,,,
2009,"4163000706","416300070601",1,1,,1,2,,12,3,,,,,,,,,,,,,,,,
2009,"4163000706","416300070602",2,1,,1,1,1,,,,,,,,,,,,,,,,,,
2009,"4163000706","416300070603",3,2,1,1,1,10,,,,,,,,,,,,,,,,,,
2009,"4163000706","416300070610",10,,,,,,,,,,,,4,90,0,5700,8700,0,0,1500,15900,1,1,3
2009,"4163000708","416300070801",1,1,,4,2,,16,3,,,,,,,,,,,,,,,,
2009,"4163000708","416300070802",2,2,1,4,2,,16,3,,,,,,,,,,,,,,,,
2009,"4163000708","416300070803",3,2,1,4,2,,17,3,,,,,,,,,,,,,,,,
2009,"4163000709","416300070901",1,1,,4,2,,12,3,,,,,,,,,,,,,,,,
2009,"4163000709","416300070902",2,2,1,1,1,7,,,,,,,,,,,,,,,,,,
2009,"4163000709","416300070903",3,1,,1,3,,,,10,11,1,1,1.05,30,3000,0,1800,0,0,1500,6300,1,1,3
2009,"4163000709","416300070904",4,1,,1,3,,,,10,10,1,1,1.05,30,3000,0,1800,0,0,0,4800,1,1,3
2009,"4163000709","416300070905",5,2,1,4,3,,,,13,14,1,1,5,90,3000,6000,3600,0,0,3000,15600,1,1,3
2009,"4163000709","416300070906",6,2,1,1,2,,12,3,,,,,,,,,,,,,,,,
2009,"4163000709","416300070907",7,2,1,1,2,,12,3,,,,,,,,,,,,,,,,
2009,"4163000710","416300071001",1,1,,4,2,,21,9,,,,,,,,,,,,,,,,
2009,"4163000710","416300071002",2,1,,1,1,1,,,,,,,,,,,,,,,,,,
2009,"4163000710","416300071003",3,2,1,1,3,,,,10,10,4,1,1.06,4,3000,0,2000,0,0,0,5000,2,,3
2009,"4163000710","416300071004",4,2,1,1,3,,,,10,10,4,1,1.06,4,3000,0,2000,0,0,0,5000,2,,3
2009,"4163000710","416300071005",5,2,1,1,3,,,,10,10,4,1,1.06,4,3000,0,2000,0,0,0,5000,2,,3
2009,"4163000710","416300071007",7,2,1,4,2,,13,1,,,,,,,,,,,,,,,,
2009,"4163000710","416300071008",8,2,1,4,3,,,,11,12,4,1,1.06,4,6000,3000,9400,0,0,0,18400,2,,3
2009,"4171000801","417100080101",1,2,3,4,2,,14,9,,,,,,,,,,,,,,,,
2009,"4171000801","417100080102",2,2,3,4,3,,,,16,30,2,1,0.2,20,150000,0,15000,0,0,30000,195000,2,,2
2009,"4171000801","417100080103",3,1,,4,3,,,,12,13,1,1,0.2,20,25500,0,10800,0,0,2000,38300,1,1,3
2009,"4171000801","417100080104",4,1,,1,3,,,,10,11,1,1,0.2,20,25500,0,4000,0,0,2000,31500,1,1,3
2009,"4171000801","417100080105",5,1,,1,3,,,,1,10,1,1,0.2,20,25500,0,2500,0,0,2000,30000,1,1,3
2009,"4171000801","417100080106",6,1,,1,3,,,,1,10,1,1,0.2,20,25500,0,2500,0,0,2000,30000,1,1,3
2009,"4171000801","417100080107",7,2,3,1,1,10,,,,,,,,,,,,,,,,,,
2009,"4171000801","417100080108",8,2,3,1,1,10,,,,,,,,,,,,,,,,,,
2009,"4171000802","417100080201",1,2,2,4,2,,61,1,,,,,,,,,,,,,,,,
2009,"4171000802","417100080202",2,1,,1,1,9,,,,,,,,,,,,,,,,,,
2009,"4171000802","417100080203",3,1,,1,1,12,,,,,,,,,,,,,,,,,,
2009,"4171000802","417100080204",4,1,,4,3,,,,34,40,1,2,,,409000,0,40800,10000,0,85000,544800,2,,1
2009,"4171000803","417100080301",1,1,,4,2,,17,3,,,,,,,,,,,,,,,,
2009,"4171000803","417100080303",3,1,,4,3,,,,32,33,1,2,,,480000,15000,30000,20000,0,100000,645000,1,1,1
2009,"4171000803","417100080304",4,1,,4,3,,,,15,16,1,1,0.1,10,90000,10000,30000,0,0,0,130000,1,1,3
2009,"4171000803","417100080305",5,1,,4,3,,,,13,14,1,2,,,0,20000,21000,20000,0,30000,91000,1,2,1
2009,"4171000804","417100080401",1,1,,4,2,,17,3,,,,,,,,,,,,,,,,
2009,"4171000804","417100080402",2,1,,1,2,,17,9,,,,,,,,,,,,,,,,
2009,"4171000804","417100080403",3,2,2,4,2,,16,10,,,,,,,,,,,,,,,,
2009,"4171000804","417100080404",4,2,2,4,2,,15,10,,,,,,,,,,,,,,,,
2009,"4171000804","417100080405",5,2,2,4,2,,15,10,,,,,,,,,,,,,,,,
2009,"4171000804","417100080406",6,2,2,4,3,,,,14,15,2,1,1,30,30000,0,14400,0,0,0,44400,2,,3
2009,"4171000804","417100080407",7,2,2,4,3,,,,11,12,2,1,1,30,30000,0,9500,0,0,0,39500,2,,3
2009,"4171000804","417100080408",8,2,2,1,3,,,,1,10,4,1,0.5,20,15000,0,2500,0,0,0,17500,2,,3
2009,"4171000805","417100080501",1,2,2,4,2,,16,6,,,,,,,,,,,,,,,,
2009,"4171000805","417100080502",2,1,,4,2,,33,9,,,,,,,,,,,,,,,,
2009,"4171000805","417100080503",3,2,2,4,3,,,,34,34,2,3,3,90,240000,20000,45000,0,0,30000,335000,2,,
2009,"4171000805","417100080504",4,2,2,4,3,,,,15,15,2,1,1,30,30000,6000,30000,0,0,0,66000,2,,
2009,"4171000805","417100080505",5,1,,4,3,,,,12,12,2,1,1,30,30000,6000,30000,0,0,0,66000,2,,
2009,"4171000806","417100080601",1,1,,4,2,,51,1,,,,,,,,,,,,,,,,
2009,"4171000806","417100080602",2,1,,4,2,,51,1,,,,,,,,,,,,,,,,
2009,"4171000806","417100080603",3,2,1,4,3,,,,13,14,2,3,2.5,20,210000,9000,30000,0,0,0,249000,2,,1
2009,"4171000806","417100080604",4,2,1,1,3,,,,10,11,2,3,2.5,20,180000,5000,18000,0,0,0,203000,2,,1
2009,"4171000807","417100080701",1,2,2,4,2,,17,3,,,,,,,,,,,,,,,,
2009,"4171000807","417100080702",2,1,,4,2,,16,3,,,,,,,,,,,,,,,,
2009,"4171000807","417100080703",3,2,2,4,3,,,,14,15,1,1,1.6,20,66000,10000,13000,0,0,0,89000,1,1,3
2009,"4171000807","417100080704",4,2,2,4,3,,,,13,13,1,1,1.6,20,48000,7000,9000,0,0,0,64000,1,1,3
2009,"4171000807","417100080705",5,2,2,1,3,,,,11,11,1,1,1.6,20,36000,7000,6500,0,0,0,49500,1,1,3
2009,"4171000808","417100080801",1,2,2,4,2,,13,10,,,,,,,,,,,,,,,,
2009,"4171000808","417100080802",2,1,,4,2,,13,9,,,,,,,,,,,,,,,,
2009,"4171000808","417100080805",5,2,2,4,3,,,,32,33,1,1,2,30,210000,0,15000,0,0,0,225000,1,1,2
2009,"4171000808","417100080806",6,2,2,4,3,,,,33,50,2,1,4,45,300000,20000,0,0,0,0,320000,2,,2
2009,"4171000808","417100080807",7,1,,4,3,,,,30,31,1,1,2,30,180000,0,13000,0,0,0,193000,1,1,2
2009,"4171000809","417100080901",1,2,2,1,1,9,,,,,,,,,,,,,,,,,,
2009,"4171000809","417100080902",2,1,,4,2,,34,10,,,,,,,,,,,,,,,,
2009,"4171000809","417100080903",3,2,2,4,2,,16,3,,,,,,,,,,,,,,,,
2009,"4171000809","417100080904",4,2,2,4,2,,15,5,,,,,,,,,,,,,,,,
2009,"4171000809","417100080905",5,2,2,4,2,,31,9,,,,,,,,,,,,,,,,
2009,"4171000810","417100081001",1,1,,4,2,,51,1,,,,,,,,,,,,,,,,
2009,"4171000810","417100081002",2,1,,4,2,,17,9,,,,,,,,,,,,,,,,
2009,"4171000810","417100081003",3,2,2,4,3,,,,61,60,1,2,,,1500000,0,20000,60000,1000000,400000,2980000,2,,
2009,"4171000810","417100081004",4,2,2,4,3,,,,30,31,2,2,,,1500000,40000,50000,60000,0,90000,1740000,2,,
2009,"4171000810","417100081005",5,2,2,4,2,,16,3,,,,,,,,,,,,,,,,
2009,"4171000810","417100081006",6,2,2,4,3,,,,33,34,1,2,,,750000,0,20000,20000,0,30000,820000,2,,
