"year","HHID","h15bq2","h15bq3b","h15bq3c","h15bq4","h15bq5","h15bq6","h15bq7","h15bq8","h15bq9","h15bq10","h15bq11","h15bq12","h15bq13"
2009,"304100070802",105,6,64,,,,,24,12000,,,,500
2009,"304100070802",139,7,66,,,,,21,2100,,,,100
2009,"304100070802",101,,67,,,,,,,,,,
2009,"304100070802",116,1,99,7,700,,,,,,,100,
2009,"304100070802",150,7,1,0.5,300,,,,,,,600,
2009,"304100070803",139,2,66,10,1000,,,,,,,100,
2009,"304100070803",136,2,64,2,400,,,,,,,200,
2009,"304100070803",123,2,99,2,1200,,,,,,,600,
2009,"304100070803",132,2,64,,,,,5,1500,,,300,
2009,"304100070803",145,3,99,,,,,12,6000,,,,500
2009,"304100070803",150,7,1,0.5,300,,,,,,,600,
2009,"304100070803",135,4,64,1,200,,,,,,,200,
2009,"304100070803",147,2,1,0.25,600,,,,,,,2400,
2009,"304100070803",146,3,99,3,2400,,,,,,,800,
2009,"304100070803",149,2,54,0.5,50,,,,,,,100,
2009,"304100070803",107,2,64,,,,,2,1000,,,500,
2009,"304100070803",141,2,99,,,,,8,4000,,,,500
2009,"304100070803",116,7,99,,,,,35,3500,,,,100
2009,"304100070803",127,4,28,2,1200,,,,,,,600,
2009,"304100070803",101,,67,,,,,,,,,,
2009,"304300091102",137,3,85,3,1500,,,,,,,500,
2009,"304300091102",146,2,32,2,2000,,,,,,,1000,
2009,"304300091102",117,1,1,3,15000,,,,,,,5000,
2009,"304300091102",147,7,1,1,2800,,,,,,,2800,
2009,"304300091102",136,5,64,2,1000,,,,,,,500,
2009,"304300091102",141,5,32,,,,,8,2400,,,,300
2009,"304300091102",149,7,54,1,100,,,,,,,100,
2009,"304300091102",135,7,1,0.5,1000,,,,,,,2000,
2009,"304300091102",121,1,85,1,18000,,,,,,,18000,
2009,"304300091102",110,1,1,1,1200,,,,,,,1200,
2009,"304300091102",101,,67,,,,,,,,,,
2009,"304300091102",125,3,3,3,2100,,,,,,,700,
2009,"304300091102",113,1,32,5,3000,,,,,,,600,
2009,"304300091102",105,3,64,,,,,3,4500,,,,1500
2009,"304300091102",161,,,,,,,,,,,,
2009,"304300091102",160,,,,,,,,,,,,
2009,"304300091102",150,7,51,1,500,,,,,,,500,
2009,"304300091102",107,2,64,,,,,2,4000,,,,2000
2009,"304300140803",135,7,64,2,400,,,,,,,200,
2009,"304300140803",101,4,67,1,5000,,,,,,,5000,
2009,"304300140803",117,2,1,1,5000,,,,,,,5000,
2009,"304300140803",150,7,51,0.5,150,,,,,,,300,
2009,"304300140803",141,3,32,3,1500,,,,,,,500,
2009,"304300140803",130,2,64,1,500,,,,,,,500,
2009,"304300140803",110,2,1,1,2200,,,,,,,2200,
2009,"304300140803",137,1,85,1,700,,,,,,,700,
2009,"304300140803",136,5,64,2,400,,,,,,,200,
2009,"304300140803",113,2,1,2,2400,,,,,,,1200,
2009,"304300140803",149,7,54,1,100,,,,,,,100,
2009,"304300140803",127,7,3,0.5,1800,,,,,,,3600,
2009,"304300140803",107,1,64,1,500,,,,,,,500,
2009,"304300140803",147,7,1,1,2500,,,,,,,2500,
2009,"307100050306",139,2,66,,,,,4,400,,,,100
2009,"307100050306",150,7,51,1,250,,,,,,,250,
2009,"307100050306",136,1,64,1,200,,,,,,,200,
2009,"307100050306",107,7,64,,,,,7,3500,,,,500
2009,"307100050306",112,1,85,8,800,,,,,,,100,
2009,"307100050306",141,2,99,,,,,6,2100,,,,350
2009,"307100050306",149,7,54,1,100,,,,,,,100,
2009,"307100050306",140,5,99,,,,,15,3000,,,,200
2009,"307100050306",127,6,28,2,1000,,,,,,,500,
2009,"307100050306",135,6,64,1,300,,,,,,,300,
2009,"307100050306",120,1,1,,,,,,,1,4000,4000,
2009,"307100050306",147,5,1,0.5,1400,,,,,,,2800,
2009,"307100050306",101,,67,,,,,,,,,,
2009,"307100050306",146,1,99,,,,,1,800,,,800,
2009,"307100050306",153,1,28,,,1,300,,,,,300,
2009,"307100050307",135,7,64,1,500,,,,,,,500,
2009,"307100050307",101,,67,,,,,,,,,,
2009,"307100050307",115,2,32,,,,,6,1200,,,,200
2009,"307100050307",107,5,64,,,,,5,2500,,,,500
2009,"307100050307",150,7,51,0.5,125,,,,,,,250,
2009,"307100050307",121,1,85,,,,,1,4000,,,,4000
2009,"307100050307",141,4,32,,,,,12,2400,,,,200
2009,"307100050307",112,7,22,,,,,3,6000,,,,2000
2009,"307100050307",136,7,64,,,,,7,1400,,,,200
2009,"307100050307",153,1,32,4,800,,,,,,,200,
2009,"307100050307",123,1,55,3,3000,,,,,,,1000,
2009,"307100050307",139,1,66,,,,,4,800,,,,200
2009,"307100050307",113,1,32,,,,,6,1200,,,,200
2009,"307100050307",127,7,28,3,1500,,,,,,,500,
2009,"307100050307",119,1,1,0.5,2000,,,,,,,4000,
2009,"307100050702",101,,67,,,,,,,,,,
2009,"307100050702",125,7,32,14,4200,,,,,,,300,
2009,"307100050702",119,1,1,1,4000,,,,,,,4000,
2009,"307100050702",135,7,85,14,2800,,,,,,,200,
2009,"307100050702",149,7,54,1,100,,,,,,,100,
2009,"307100050702",141,4,99,4,2000,,,,,,,500,
2009,"307100050702",127,7,4,7,1400,,,,,,,200,
2009,"307100050702",136,7,64,,,,,4,800,,,200,
2009,"307100050702",150,7,51,0.5,125,,,,,,,250,
2009,"307100050702",147,7,1,0.5,1500,,,,,,,3000,
2009,"307100050702",113,6,64,6,3000,,,,,,,500,
2009,"307100050702",139,1,66,,,,,4,400,,,,100
2009,"307100070403",107,4,64,4,2000,,,,,,,500,
2009,"307100070403",127,4,28,1,700,,,,,,,700,
2009,"307100070403",116,2,99,,,,,2,200,,,,100
2009,"307100070403",141,1,99,1,600,,,,,,,600,
2009,"307100070403",101,,67,,,,,,,,,,
2009,"307100070403",145,1,99,1,600,,,,,,,600,
2009,"307100070403",110,2,99,6,1200,,,,,,,200,
2009,"307100070403",150,7,99,0.25,125,,,,,,,500,
2009,"307100070403",135,4,64,1,400,,,,,,,400,
2009,"307100070403",139,5,66,,,,,15,1500,,,,100
2009,"307100070405",127,2,28,1,600,,,,,,,600,
2009,"307100070405",101,,67,,,,,,,,,,
2009,"307100070405",137,1,85,1,800,,,,,,,800,
2009,"307100070405",107,2,64,3,3000,,,,,,,1000,
2009,"307100070405",157,5,,,,,15000,,,,,,
2009,"307100070405",149,6,54,1,100,,,,,,,100,
2009,"307100070405",141,1,32,1,700,,,,,,,700,
2009,"307100070405",150,2,51,0.25,100,,,,,,,400,
2009,"307100070405",135,2,85,2,200,,,,,,,100,
2009,"307300170702",124,1,85,1,300,,,,,,,300,
2009,"307300170702",150,7,51,0.25,100,,,,,,,100,
2009,"307300170702",141,1,99,1,1000,,,,,,,1000,
2009,"307300170702",116,7,99,14,4200,,,,,,,300,
2009,"307300170702",139,6,66,,,,,30,3000,,,,100
2009,"307300170702",101,,67,,,,,,,,,,
2009,"307300170702",147,2,33,1,700,,,,,,,700,
2009,"307300170702",149,2,54,0.25,25,,,,,,,100,
2009,"307300170709",101,,67,,,,,,,,,,
2009,"307300170709",141,3,32,3,2100,,,,,,,700,
2009,"307300170709",113,3,32,6,1200,,,,,,,200,
2009,"307300170709",150,7,51,0.25,100,,,,,,,400,
2009,"307300170709",115,1,32,,,,,1,200,,,200,
2009,"307300170709",107,3,64,3,1500,,,,,,,500,
2009,"307300170709",146,4,32,2,1800,,,,,,,900,
2009,"307300170709",139,2,66,4,400,,,,,,,100,
2009,"307300170803",150,7,1,0.25,250,,,,,,,1000,
2009,"307300170803",135,1,64,1,200,,,,,,,200,
2009,"307300170803",115,2,32,,,,,8,4000,,,,500
2009,"307300170803",110,1,32,,,,,2,2000,,,,1000
2009,"307300170803",141,6,32,,,,,12,4800,,,,400
2009,"307300170803",147,7,1,1,2500,,,,,,,2500,
2009,"307300170803",160,,,,,,,,,,,,
2009,"307300170803",118,1,1,1,4500,,,,,,,4500,
2009,"307300170803",105,2,64,,,,,2,1000,,,,500
2009,"307300170803",149,7,54,2,200,,,,,,,100,
2009,"307300170803",107,3,64,,,,,3,1500,,,,500
2009,"307300170803",101,,67,,,,,,,,,,
2009,"307300170803",161,,,,,,,,,,,,
2009,"307300170803",146,3,32,4,2800,,,,,,,700,
2009,"307300170803",127,2,28,1,700,,,,,,,700,
2009,"307300170804",107,2,64,2,1000,,,,,,,500,
2009,"307300170804",118,1,1,0.5,2000,,,,,,,4000,
2009,"307300170804",112,2,64,2,1000,,,,,,,500,
2009,"307300170804",150,7,51,0.5,150,,,,,,,75,
2009,"307300170804",116,5,99,20,1000,,,,,,,50,
2009,"307300170804",138,6,66,,,,,12,1200,,,,100
2009,"307300170804",101,,67,,,,,,,,,,
2009,"307300170804",139,1,66,2,200,,,,,,,100,
2009,"307300180802",101,,67,,,,,,,,,,
2009,"307300180802",147,7,1,0.5,1400,,,,,,,2800,
2009,"307300180802",113,7,99,6,1200,,,,,,,200,
2009,"307300180802",136,3,64,3,300,,,,,,,100,
2009,"307300180802",141,5,99,7.5,4500,,,,,,,600,
2009,"307300180802",150,7,51,0.25,75,,,,,,,300,
2009,"307300180802",112,2,85,4,400,,,,,,,100,
2009,"307300180802",146,2,99,2,1200,,,,,,,600,
2009,"307300180802",135,5,64,2,200,,,,,,,100,
2009,"307300180802",119,1,1,0.5,2000,,,,,,,4000,
2009,"307300180802",127,5,4,2,600,,,,,,,300,
2009,"307300180802",107,7,64,5,2500,,,,,,,500,
2009,"307300180803",147,7,1,2,4800,,,,,,,2400,
2009,"307300180803",150,7,1,0.25,200,,,,,,,800,
2009,"307300180803",141,1,1,0.5,750,,,,,,,1500,
2009,"307300180803",113,4,1,1.5,1200,,,,,,,800,
2009,"307300180803",105,2,64,2,2000,,,,,,,1000,
2009,"307300180803",135,7,64,7,700,,,,,,,100,
2009,"307300180803",157,1,,,,,1500,,,,,,
2009,"307300180803",149,7,54,1,100,,,,,,,100,
2009,"307300180803",136,7,64,6,1200,,,,,,,200,
2009,"307300180803",125,7,3,7,8400,,,,,,,1200,
2009,"307300180803",101,,67,,,,,,,,,,
2009,"307300180803",110,3,1,1,1500,,,,,,,1500,
2009,"307300180803",109,1,64,2,2000,,,,,,,1000,
2009,"307300180803",127,7,4,7,1400,,,,,,,200,
2009,"307300180803",114,7,42,7,10500,,,,,,,1500,
2009,"307300220105",122,1,55,1,4000,,,,,,,4000,
2009,"307300220105",139,4,66,,,,,4,800,,,,200
2009,"307300220105",150,7,51,1,500,,,,,,,500,
2009,"307300220105",113,1,99,2,500,,,,,,,250,
2009,"307300220105",152,2,24,2,2600,,,,,,,1300,
2009,"307300220105",107,6,64,,,,,6,3000,,,,500
2009,"307300220105",127,4,28,1,600,,,,,,,600,
2009,"307300220105",149,3,54,1,100,,,,,,,100,
2009,"307300220105",101,,67,,,,,,,,,,
2009,"307300220105",135,5,85,5,500,,,,,,,100,
2009,"307300220105",141,5,99,5,3500,,,,,,,700,
2009,"307300220105",153,1,99,4,1200,,,,,,,300,
2009,"307300220105",147,3,33,1,700,,,,,,,700,
2009,"307300220903",116,3,99,4,320,,,,,,,80,
2009,"307300220903",107,4,64,4,2000,,,,,,,500,
2009,"307300220903",147,1,35,3,300,,,,,,,100,
2009,"307300220903",141,2,99,2,1200,,,,,,,600,
2009,"307300220903",139,7,66,,,,,14,1400,,,,100
2009,"307300220903",101,,67,,,,,,,,,,
2009,"307300220903",150,7,99,0.25,100,,,,,,,400,
2009,"307300220903",149,1,54,0.25,25,,,,,,,100,
2009,"307300230503",115,2,32,,,,,4,800,,,,200
2009,"307300230503",150,7,51,0.25,100,,,,,,,400,
2009,"307300230503",127,1,4,1,200,,,,,,,200,
2009,"307300230503",146,5,33,,,,,,,5,2500,500,
2009,"307300230503",136,2,64,2,400,,,,,,,200,
2009,"307300230503",135,1,85,1,50,,,,,,,50,
2009,"307300230503",113,5,32,,,,,10,2000,,,,200
2009,"307300230503",139,5,66,,,,,10,1000,,,,100
2009,"307300230503",147,5,33,2,1400,,,,,,,700,
2009,"307300230503",133,2,64,,,,,,,2,2000,100,
2009,"307300230503",149,5,54,1,100,,,,,,,100,
2009,"307300230503",101,,67,,,,,,,,,,
2009,"307300230503",118,1,1,0.5,2000,,,,,,,4000,
2009,"307300230503",141,1,32,,,,,,,1,600,600,
2009,"307300250903",158,1,26,1,600,,,,,,,600,
2009,"307300250903",101,,67,,,,,,,,,,
2009,"307300250903",157,7,,,,,,,,,14000,,
2009,"307300250904",161,,,,,,14000,,,,,,
2009,"307300250904",101,,67,,,,,,,,,,
2009,"308300010901",141,3,1,1.5,2400,,,,,,,1600,
2009,"308300010901",150,7,52,1,250,,,,,,,250,
2009,"308300010901",135,7,85,7,700,,,,,,,100,
2009,"308300010901",149,7,54,2,200,,,,,,,100,
2009,"308300010901",117,3,1,0.5,1500,,,,,,,3000,
2009,"308300010901",137,1,85,1,1000,,,,,,,1000,
2009,"308300010901",147,7,1,1,2400,,,,,,,2400,
2009,"308300010901",116,7,29,1,1500,,,,,,,1500,
2009,"308300010901",108,7,29,7,14000,,,,,,,2000,
2009,"308300010901",113,2,29,1,1500,,,,,,,1500,
2009,"308300010901",101,,67,,,,,,,,,,
2009,"308300010901",110,1,1,1,2400,,,,,,,2400,
2009,"308300010901",128,7,3,,,,,1,2000,,,2000,
2009,"308300010901",127,7,4,7,700,,,,,,,100,
2009,"308300010903",125,2,32,4,800,,,,,,,200,
2009,"308300010903",152,3,24,3,3600,,,,,,,1200,
2009,"308300010903",150,7,51,0.5,250,,,,,,,500,
2009,"308300010903",139,1,66,,,,,1,500,,,500,
2009,"308300010903",141,5,1,5,7500,,,,,,,1500,
2009,"308300010903",109,1,1,5,5000,,,,,,,1000,
2009,"308300010903",131,1,85,4,400,,,,,,,100,
2009,"308300010903",153,7,28,14,7000,,,,,,,500,
2009,"308300010903",101,,67,,,,,,,,,,
2009,"308300010903",119,1,1,1.5,6000,,,,,,,4000,
2009,"308300010903",135,4,85,4,400,,,,,,,100,
2009,"308300010903",147,7,1,1.5,3600,,,,,,,2400,
2009,"308300010903",127,7,3,,,,,,,0.5,2000,4000,
2009,"308300010903",136,4,64,4,800,,,,,,,200,
2009,"308300010903",110,2,1,2,4800,,,,,,,2400,
2009,"308300010903",111,7,1,14,5600,,,,,,,400,
2009,"308300010903",113,7,1,,,,,,,3.5,2100,600,
2009,"308300010903",107,1,64,2,1000,,,,,,,500,
2009,"308300010903",151,1,26,3,2400,,,,,,,800,
2009,"308300010905",141,4,1,2,2800,,,,,,,1400,
2009,"308300010905",125,4,32,8,1600,,,,,,,200,
2009,"308300010905",153,3,32,3,300,,,,,,,100,
2009,"308300010905",149,2,54,0.25,25,,,,,,,100,
2009,"308300010905",116,2,21,0.330000013113022,566,,,,,,,1700,
2009,"308300010905",135,6,64,1,200,,,,,,,200,
2009,"308300010905",150,7,54,0.25,125,,,,,,,500,
2009,"308300010905",101,,67,,,,,,,,,,
2009,"308300010905",127,6,4,6,1200,,,,,,,200,
2009,"308300010905",147,4,1,0.5,1200,,,,,,,2400,
2009,"308300010905",136,3,64,3,1200,,,,,,,400,
2009,"308300010905",113,3,1,3,1200,,,,,,,400,
2009,"308300010905",120,1,32,1,300,,,,,,,300,
2009,"308300010905",108,2,21,0.5,1000,,,,,,,2000,
2009,"308300010905",107,2,64,1,1000,,,,,,,1000,
2009,"308300020302",127,2,4,,,,,,,2,200,100,
2009,"308300020302",150,7,54,1,200,,,,,7,1400,200,
2009,"308300020302",135,2,85,1,100,,,,,,,100,
2009,"308300020302",141,4,99,,,,,,,4,2800,700,
2009,"308300020302",153,7,99,3,300,,,,,4,400,100,
2009,"308300020302",139,3,64,,,,,3,1200,,,,400
2009,"308300020302",113,7,99,,,,,,,7,4200,600,
2009,"308300020302",101,,67,,,,,,,,,,
2009,"308300020302",116,3,29,1,1000,,,,,,,1000,
2009,"309300010903",157,7,,,,,,,14000,,,,
2009,"309300010903",139,3,66,6,600,,,,,,,100,
2009,"309300010903",123,1,55,2,2000,,,,,,,1000,
2009,"309300010903",114,3,45,6,600,,,,,,,100,
2009,"309300010903",150,7,51,0.5,200,,,,,,,400,
2009,"309300010903",135,7,64,2,600,,,,,,,300,
2009,"309300010903",101,,67,,,,,,,,,,
2009,"309300010903",112,3,85,8,1600,,,,,,,200,
2009,"309300010903",141,3,32,6,3600,,,,,,,600,
2009,"309300010903",107,1,64,2,1000,,,,,,,500,
2009,"309300010903",113,2,1,3,3000,,,,,,,1000,
2009,"309300010903",147,7,1,2,5000,,,,,,,2500,
2009,"309300010903",127,7,4,4,1600,,,,,,,400,
2009,"309300010903",136,3,64,3,600,,,,,,,200,
2009,"309300010903",149,7,54,1,100,,,,,,,100,
2009,"309300010903",105,3,64,3,3000,,,,,,,1000,
2009,"309300010903",110,1,1,1,1500,,,,,,,1500,
2009,"309300010903",146,2,33,2,1000,,,,,,,500,
2009,"309300020703",136,2,64,1,1500,,,,,,,1500,
2009,"309300020703",143,2,32,,,,,2,2000,,,,1000
2009,"309300020703",101,,67,,,,,,,,,,
2009,"309300020703",108,3,1,3,1800,,,,,,,600,
2009,"309300020703",135,6,64,1,1000,,,,,,,1000,
2009,"309300020703",124,2,85,6,1000,,,,,,,165,
2009,"309300020703",149,7,54,2,200,,,,,,,100,
2009,"309300020703",146,1,32,1,500,,,,,,,500,
2009,"309300020703",147,7,1,1.5,3450,,,,,,,2300,
2009,"309300020703",105,2,64,,,,,6,3000,,,,500
2009,"309300020703",138,1,66,5,500,,,,,,,100,
2009,"309300020703",121,1,85,,,,,1,10000,,,1000,1000
2009,"309300020703",150,7,54,0.5,150,,,,,,,300,
2009,"309300020703",117,1,1,1,4500,,,,,,,4500,
2009,"309300020703",139,1,66,,,,,2,200,,,,100
2009,"309300020703",114,4,43,16,3200,,,,,,,200,
2009,"309300020703",107,3,64,3,1500,,,,,,,500,
2009,"309300020703",134,1,85,2,600,,,,,,,300,
2009,"309300020703",115,7,1,,,,,2,2000,,,1000,1000
2009,"309300020703",127,5,3,0.5,2000,,,,,,,4000,
2009,"309300020703",113,2,1,,,,,2,1600,,,800,800
2009,"309300020703",141,2,33,4,2000,,,,,,,500,
2009,"309300020703",110,2,1,2,2400,,,,,,,1200,
2009,"309300020706",150,7,51,1,500,,,,,,,500,
2009,"309300020706",132,7,22,,,,,,,2,3000,1500,
2009,"309300020706",105,1,64,,,,,2,2000,,,,1000
2009,"309300020706",136,3,64,1,500,,,,,,,500,
2009,"309300020706",139,2,64,,,,,4,400,,,,100
2009,"309300020706",116,7,33,10,2000,,,,,,,200,
2009,"309300020706",108,7,22,,,,,1,15000,,,,15000
2009,"309300020706",131,1,70,1,500,,,,,,,500,
2009,"309300020706",146,2,33,4,2000,,,,,,,500,
2009,"309300020706",107,2,64,,,,,2,2000,,,,1000
2009,"309300020706",101,,67,,,,,,,,,,
2009,"309300020706",153,1,54,,,3,1200,,,,,400,
2009,"309300020706",127,3,4,9,900,,,,,,,100,
2009,"309300020706",135,3,64,3,600,,,,,,,200,
2009,"309300020706",141,2,33,4,2000,,,,,,,500,
2009,"310100010801",113,3,1,1.5,1200,,,,,,,800,
2009,"310100010801",149,7,53,1,100,,,,,,,100,
2009,"310100010801",114,7,41,1,2200,,,,,,,2200,
2009,"310100010801",160,,,,,,,,,,,,
2009,"310100010801",136,7,64,1,1500,,,,,,,1500,
2009,"310100010801",138,7,64,7,700,,,,,,,100,
2009,"310100010801",144,3,1,1,1500,,,,,,,1500,
2009,"310100010801",107,1,64,1,300,,,,,,,300,
2009,"310100010801",135,7,1,0.5,500,,,,,,,1000,
2009,"310100010801",147,7,1,0.5,1200,,,,,,,2400,
2009,"310100010801",161,,,,,,,,,,,,
2009,"310100010801",157,1,,,,,1200,,,,,,
2009,"310100010801",101,,67,,,,,,,,,,
2009,"310100010801",110,3,1,1,1500,,,,,,,1500,
2009,"310100010801",127,7,3,1,1400,,,,,,,1400,
2009,"310100010801",150,7,51,0.5,250,,,,,,,500,
2009,"310100010801",125,2,3,0.5,400,,,,,,,800,
2009,"310100010805",147,7,1,0.5,1250,,,,,,,2500,
2009,"310100010805",157,7,,,,,28000,,,,,,
2009,"310100010805",149,7,54,1,100,,,,,,,100,
2009,"310100010805",101,,67,,,,,,,,,,
2009,"310100010807",148,2,54,0.5,25,,,,,,,50,
2009,"310100010807",149,7,54,2,200,,,,,,,100,
2009,"310100010807",127,4,4,20,2000,,,,,,,100,
2009,"310100010807",138,2,64,3,300,,,3,300,,,100,100
2009,"310100010807",135,4,64,4,800,,,,,,,200,
2009,"310100010807",139,2,64,2,200,,,,,,,50,
2009,"310100010807",101,,67,,,,,,,,,,
2009,"310100010807",136,4,64,4,400,,,,,,,100,
2009,"310100010807",108,7,1,,,,,5.25,5250,,,,1000
2009,"310100010807",112,4,64,4,2000,,,,,,,800,
2009,"310100010807",123,1,55,1,3500,,,,,,,3500,
2009,"310100010807",122,1,55,2,11000,,,,,,,5500,
2009,"310100010807",141,7,33,28,7000,,,,,,,250,
2009,"310100010807",147,7,1,1.5,3750,,,,,,,2500,
2009,"310100010807",150,7,51,1,500,,,,,,,500,
2009,"310100010807",107,1,64,,,,,2,2000,,,,1000
2009,"310100010807",132,7,64,,,,,,,14,1400,100,
2009,"310300071002",101,,67,,,,,,,,,,
2009,"310300071002",134,2,64,1,400,,,,,,,400,
2009,"310300071002",141,6,32,7,1750,,,,,,,250,
2009,"310300071002",124,4,85,4,1000,,,,,,,250,
2009,"310300071002",127,3,4,3,600,,,,,,,200,
2009,"310300071002",112,4,64,4,2000,,,,,,,500,
2009,"310300071002",150,7,54,1,300,,,,,,,300,
2009,"310300071002",120,1,1,,,,,0.5,4000,,,,8000
2009,"310300071002",107,1,64,,,,,1,1000,,,,1000
2009,"310300071002",147,7,1,0.5,1400,,,,,,,2800,
2009,"310300071002",114,2,42,2,2000,,,,,,,1000,
2009,"310300071002",108,7,32,,,,,14,7000,,,,500
2009,"310300071002",135,7,64,2,400,,,,,,,200,
2009,"310300071002",157,1,,,,,1000,,,,,,
2009,"310300071002",119,1,1,1,5000,,,,,,,5000,
2009,"310300071002",132,2,64,2,400,,,,,,,200,
2009,"310300071002",146,3,33,2,1000,,,,,,,500,
2009,"310300071002",148,7,54,4,200,,,,,,,50,
2009,"310300071002",100,2,70,2,1600,,,,,,,800,
2009,"310300071002",123,1,55,1,2000,,,,,,,2000,
2009,"310300090204",101,,67,,,,,,,,,,
2009,"310300090204",157,7,,,,,14000,,,,,,
2009,"310300090204",161,,,,,,3500,,,,,,
2009,"310300090205",157,7,,,,,,,,,14000,,
2009,"310300090205",105,2,64,2,1000,,,,,,,500,
2009,"310300090205",135,6,64,1,500,,,,,,,500,
2009,"310300090205",108,2,32,,,,,3,900,,,,300
2009,"310300090205",127,5,4,5,1000,,,,,,,200,
2009,"310300090205",141,7,32,5,2500,,,,,,,500,
2009,"310300090205",130,2,64,1,500,,,,,,,500,
2009,"310300090205",115,4,1,3,3000,,,,,,,1000,
2009,"310300090205",136,5,64,1,400,,,,,,,400,
2009,"310300090205",117,1,1,1,5000,,,,,,,5000,
2009,"310300090205",147,7,1,1,2400,,,,,,,2400,
2009,"310300090205",160,,,,,,,,,,,,
2009,"310300090205",133,3,64,1,500,,,,,,,500,
2009,"310300090205",149,7,54,1,100,,,,,,,100,
2009,"310300090205",101,,67,,,,,,,,,,
2009,"310300090205",123,2,55,1,1200,,,,,,,1200,
2009,"310300090205",113,3,1,2,1600,,,,,,,800,
2009,"310300090205",107,3,64,,,,,3,1500,,,,500
2009,"310300090205",131,4,70,1,2000,,,,,,,2000,
2009,"310300090205",161,,,,,,,,,,,,
2009,"310300090205",150,7,51,0.5,250,,,,,,,500,
2009,"310300100301",140,3,33,,,,,6,1200,,,,200
2009,"310300100301",153,1,26,,,,,1,700,,,700,
2009,"310300100301",150,7,54,0.25,62.5,,,,,,,250,
2009,"310300100301",149,7,54,2,200,,,,,,,100,
2009,"310300100301",101,2,67,,,,,1,2500,,,,2500
2009,"310300100301",141,3,32,3,600,,,,,,,200,
2009,"310300100301",123,1,55,1,2500,,,,,,,2500,
2009,"310300100301",117,2,1,1,5000,,,,,,,5000,
2009,"310300100301",135,7,64,2,400,,,,,,,200,
2009,"310300100301",137,1,85,1,600,,,,,,,600,
2009,"310300100301",134,7,64,,,,,7,3500,,,,500
2009,"310300100301",155,7,85,70,3500,,,,,,,50,
2009,"310300100301",138,1,66,,,,,2,400,,,,200
2009,"310300100301",131,1,69,,,,,1,600,,,,600
2009,"310300100301",157,1,,,,,800,,,,,,
2009,"310300100301",147,2,1,0.25,650,,,,,,,2400,
2009,"310300100301",108,7,32,,,,,10,6000,,,,600
2009,"310300100301",136,2,64,1,300,,,,,,,300,
2009,"310300100301",127,7,4,7,1400,,,,,,,200,
2009,"310300100301",105,1,64,1,500,,,,,,,500,
2009,"310300100301",111,2,64,,,,,2,3000,,,,1500
2009,"310300100301",143,1,33,1,200,,,,,,,200,
2009,"310300100303",141,1,32,,,,,1,400,,,,400
2009,"310300100303",147,2,1,0.5,1200,,,,,,,2400,
2009,"310300100303",130,1,64,1,100,,,,,,,100,
2009,"310300100303",140,3,33,,,,,4.5,1350,,,,300
2009,"310300100303",137,1,85,1,500,,,,,,,500,
2009,"310300100303",105,2,64,2,1000,,,,,,,500,
2009,"310300100303",136,7,64,7,1400,,,,,,,200,
2009,"310300100303",139,2,66,,,,,4,400,,,,100
2009,"310300100303",112,7,64,,,,,7,3500,,,,500
2009,"310300100303",142,1,33,2,400,,,,,,,200,
2009,"310300100303",101,4,67,,,,,1,4000,,,,4000
2009,"310300100303",117,3,1,2.5,12500,,,,,,,5000,
2009,"310300100303",131,5,69,,,,,1,2000,,,,2000
2009,"310300100303",148,7,54,4,200,,,,,,,50,
2009,"310300100303",127,7,4,21,2100,,,,,,,100,
2009,"310300100303",149,2,54,1,100,,,,,,,100,
2009,"310300100303",123,2,55,2,2500,,,,,,,1250,
2009,"310300100303",150,7,51,1,250,,,,,,,250,
2009,"310300100303",135,7,64,7,1400,,,,,,,200,
2009,"310300100303",108,7,22,,,,,2,8000,,,,4000
2009,"310300100308",138,3,66,3,300,,,,,,,100,
2009,"310300100308",101,,67,,,,,,,,,,
2009,"310300100308",149,7,54,4,400,,,,,,,100,
2009,"310300100308",117,3,1,1.5,7500,,,,,,,5000,
2009,"310300100308",141,7,33,7,1400,,,,,,,200,
2009,"310300100308",108,7,32,35,7000,,,,,,,200,
2009,"310300100308",134,4,85,8,800,,,,,,,100,
2009,"310300100308",127,4,4,4,800,,,,,,,200,
2009,"310300100308",157,7,,,3500,,,,,,,,
2009,"310300100308",123,2,56,2,2000,,,,,,,1000,
2009,"310300100308",153,4,26,,,3,2100,,,,,700,
2009,"310300100308",150,7,54,4,400,,,,,,,100,
2009,"310300100308",136,4,64,1,300,,,,,,,300,
2009,"310300100308",104,2,64,2,2000,,,,,,,1000,
2009,"310300100403",123,1,33,1,300,,,,,,,,300
2009,"310300100403",150,1,35,1,50,,,,,,,50,
2009,"310300100403",148,1,54,1,50,,,,,,,50,
2009,"310300100403",108,1,32,,,,,4,800,,,,200
2009,"310300100403",155,7,85,15,750,,,,,,,50,
2009,"310300100403",141,1,32,,,,,1,200,,,,200
2009,"310300100403",101,,67,,,,,,,,,,
2009,"310300100403",104,1,64,,,,,1,300,,,,300
2009,"310300100407",116,2,1,1,1000,,,,,,,1000,
2009,"310300100407",156,7,83,1,100,,,,,,,100,
2009,"310300100407",136,7,64,,,,,7,700,,,,100
2009,"310300100407",150,7,54,1,400,,,,,,,400,
2009,"310300100407",108,7,1,,,,,7,7000,,,,1000
2009,"310300100407",123,2,56,2,5000,,,,,,,2500,
2009,"310300100407",122,1,56,1,2500,,,,,,,2500,
